name,genre
 Tom Nichols ,
 Tom Odell ,Alternative
 Tom Petty  The Heartbreakers ,Rock
 Tom ReesRoberts ,
 Tom Roush ,
 Tom Swayzee ,
 Tom T. Hall ,Country
 Tom Tom Club ,Pop/Rock
 Tom Waits ,Rock
 Tom Z ,World/International
 tomboy ,
 Tommy  Rumble ,
 Tommy B ,Hip-Hop/Rap
 Tommy Bowman ,
 Tommy Collins ,Country
 Tommy Dorsey ,Jazz
 Tommy Fleming ,Easy Listening/Vocal
 Tommy Hays ,
 Tommy Jennings ,
 Tommy Lathan ,
 Tommy Lee ,Rock
 Tommy Mack  The Lifters ,Rock
 Tommy Page ,Rock
 Tommy Tee ,Hip-Hop
 Tommy Trash ,House
 Tommy Tutone ,Alternative
 Tommy Walker ,
 Tommy Young ,
 Tompall Glaser ,Country
 Tone Trump ,
 ToneLc ,Hip-Hop/Rap
 Toney Rome ,
 Toni Arden ,
 Toni Braxton ,R&B/Soul
 Toni Halliday ,Alternative
 Tony Bennett ,Standards
 Tony Carey ,Classic Rock
 Tony Carreira ,Rock
 Tony de la Rosa ,
 Tony del Monaco ,
 Tony Fredianelli ,
 Tony Hightower ,
 Tony Hughes ,
 Tony Kelly ,
 Tony Marques ,
 Tony Moran ,Dance
 Tony Moronta ,Pop
 Tony Ocasio ,Latino
 Tony Rooney ,
 Tony Saletan ,
 Tony T. Nguyen ,Contemporary Singer/Songwriter
 Tony Terry ,R&B
 Tony Toliver ,Country
 Tony Vega ,Latin
 Tony Toni Ton ,Hip Hop
 Too Much Rapper ,Hip-Hop/Rap
 Too Short ,Hip-Hop/Rap
 Tool ,Rock
 TooSmooth ,Hip-Hop/Rap
 Top 20 Independent Artists ,
 Top Gun ,
 Top Musica ,
 Tope Alabi ,
 Toree McGee ,Country
 Toreros Musical ,
 Tori Amos ,Rock
 Tori Kelly ,Pop/Rock
 Tori Martin ,Contemporary Country
 Toriano Terrell ,
 Torrent ,
 Tory Lanez ,
 Tot ,Rock
 Total ,R&B/Soul
 Total Praise ,
 Totalfat ,
 Toto Cutugno ,Italian
 Touch of Joy ,
 Tour Guides ,
 Tours ,
 Tove Lo ,Pop
 Townes Van Zandt ,Rock
 Toxic Crow ,
 Toxic Field Mice ,
 TPain ,Hip-Hop/Rap
 TQ ,R&B/Soul
 Trace Adkins ,Country
 Tracie Hamilton ,
 Tracy Byrd ,Country
 Tracy Chapman ,Rock
 Tracy Lawrence ,Country
 Tracy Reynolds ,
 Tracy Smith ,
 Tracy Thornton ,Misc
 Trademark ,Contemporary Country
 Train ,Pop/Rock
 Tramaine Hawkins ,R&B/Soul
 Transition ,
 Translator ,Rock
 TransSiberian Orchestra ,Rock
 Tranzas ,Latin
 Trapjaw Affiliates ,
 Trappa Twan ,Hip-Hop/Rap
 Trapt ,Rock
 Travi Scott ,Hip-Hop/Rap
 Travie McCoy ,Hip-Hop
 Travis ,Rock
 Travis Barker ,Hip-Hop/Rap
 Travis Greene ,Rock
 Travis Marvin ,Country
 Travis Porter ,Hip-Hop/Rap
 Travis T. Warren ,Rock & Roll
 Travis Tritt ,Country
 Travis Wilson ,
 Tre Moneybaggs ,Dirty South
 Treat Her Right ,Alternative
 Trent Tomlinson ,
 Trent Willmon ,Country
 Trevor Jackson ,R&B/Soul
 Trey Songz ,R&B/Soul
 Trey Wright ,
 Trez Gregory ,
 Triangulo ,
 Triantafilos ,
 Tribo De Jah ,World/Reggae
 Tricia Walker ,
 Trick Daddy ,Hip-Hop/Rap
 Trick Pony ,Country
 Trick Trick ,
 Tricky Lt45 ,
 Trina ,Hip Hop
 Trinere ,R&B/Soul
 Trini Lopez ,Latin
 Trinidad Jame ,Hip-Hop/Rap
 Trinidad Rio ,
 Trinity Gospel Singers ,
 Trio los Paraguayos ,
 Tripleswift ,
 Tripmaster Monkey ,Alternative
 Tripti Mukherjee ,
 Trisha Yearwood ,Country
 Triumph ,Rock
 Trivium ,Metal
 Trono de Mexico ,Latin
 Troop ,R&B/Soul
 Trooper ,Classic Rock
 Tropa Loca Con Jose Francisco ,
 Troubled Mind ,
 TROY AVE ,
 Troy Dean ,Alternative
 Troye Sivan ,
 Trudy Fair ,
 Trudy L. Seely ,
 True Life ,
 Truth Be Told ,
 Tsunami Bomb ,Alternative
 Tub Ring ,Metal
 Tucka ,Hip-Hop
 Tuggawar ,
 Tulsi Kumar ,
 Tum Tum ,
 Tumbao ,
 Tumbleweed Junction ,Rock
 Tuna ,
 Tuna de Cayey ,
 Tuna Macaense ,
 Tuomari Nurmio ,Rock
 Turbo ,
 Turmspringer ,
 Turnpike Troubadours ,Country
 Turtleman ,Reggae
 TV ,
 TWayne ,
 Tweenies ,
 Tweet ,R&B/Soul
 Twenty One Pilots ,Alternative
 Twila Paris ,Inspirational
 Twin Hog ,
 TwinKiee ,Hip-Hop/Rap
 Twista ,Hip-Hop/Rap
 Twisted Sister ,Rock
 Two Door Cinema Club ,Electronic
 Two Way Crossing ,Country
 Ty Dolla ign ,Hip-Hop
 Ty Herndon ,Contemporary Country
 Ty Stone ,
 Tycho ,Ambient
 Tyga ,Hip-Hop/Rap
 Tyler Dean ,Country
 Tyler Dickerson ,
 Tyler Farr ,Contemporary Country
 Tyler Henderson ,
 Tyler Hennessee ,
 Tyler James ,Electronic/Dance
 Tyler James Williams ,
 Tyler Reed ,Standup Comedy
" Tyler, The Creator ",Hip-Hop/Rap
 Type O Negative ,Metal
 Typecast ,
 Tyra Hammond ,
 Tyree Neal ,
 Tyrese ,R&B/Soul
 Tyrone Davis ,Soul
 Tzee Tee ,Rap
 U.K. Tribe ,
 U2 ,Rock
 UB40 ,Reggae
 Udit Narayan ,World/Reggae
 UFO ,Classic Rock
 UGK ,Hip-Hop/Rap
 UJ3RK5 ,
 UK Hardcore ,
 Ulf Sderblom ,
 Ulhas Kashalkar ,
 Ulises Quintero ,
 Ulla Lindhardt ,
 Ultimate Spinach ,Classic Rock
 UltraMax ,
 Ultravox ,Alternative
 Uma (New Age) ,
 Umberto Tozzi ,World/Reggae
 Umek ,Techno
 Umek ,
 UMynd ,
 Uncle Dave Macon ,Country
 Uncle Fester ,
 Uncle Kracker ,Alternative Country
 Uncle Lucius ,Americana
 Uncle Murda ,Hip-Hop/Rap
 Uncut ,
 Undead ,
 Underground ,
 Underworld ,Dance/Electronic
 Undine Smith Moore ,
 Unheilig ,Rock
 Union J ,Rock
 United Studio Orchestra  Singers ,
 Unknown Russian Artist ,
 Unloco ,Rock
 Unplugged ,Hip-Hop
 Unrated ,
 Up dharma Down ,
 Uptown Funk Empire ,
 Uptown Girls ,
 Urban Renewal ,
 Urban Species ,
 Urbano ,
 Urhonda Dakota Smith ,
 Ursula Yovich ,
 Usama Naseer ,Pop
 Usher ,Pop
 UZ ,
 V. Rose ,Pop
 V. Selvaganesh ,
 V. Shantaram ,
 V.I.C. ,Hip-Hop
 V.V. Brown ,Rock
 V6 ,World/Reggae
 Vctor Jara ,Blues/Folk
 Valrie Lagrange ,
 Valdenice ,
 Valentin Elizalde ,Latin
 Valerie Ising ,
" Valerio Longoria, Sr. ",Country
 Vampire Sex Kittens ,
 Vampire Weekend ,Indie Rock
 Van der Graaf Generator ,Alternative
 Van Halen ,Classic Rock
 Van Hunt ,Medieval
 Van Morrison ,Rock
 Vance Haines ,
 Vance Joy ,Alternative
 Vancouver Sleep Clinic ,
 Vancouver Symphony Orchestra ,
 Vanessa B. Freebairn Smith ,
 Vanessa Britez ,
 Vanessa Carlton ,Pop/Rock
 Vanessa Hudgens ,Rock
 Vanessa Paradis ,Pop
 Vangelis Papathanassiou ,
 Vanilla Ice ,Hip-Hop/Rap
 Vanity 6 ,R&B
 Vanness Wu ,
 Vaqueros Musical ,
 Var  The Real White Rapper ,
 Various Artists ,Hip-Hop/Rap
 Varnadore ,
 Vashawn Mitchell ,Inspirational
 Vassar Clements ,Country
 Vedo The Singer ,
 Veet Sahdeh ,
 Veil ,Alternative
 Vela ,Traditional Country
 Velous ,Contemporary R&B
 Velvet Revolver ,Rock
 Vema ,
 Vending Machine Coffee Shop ,
 Vengaboys ,Pop
 Venom ,Metal
 Ventilader ,
 Veritas Earthkorp ,
 Vern Gosdin ,Traditional Country
 Vernon Duke ,Easy Listening/Vocal
 Veronica Berti ,
 Veronica Costa ,
 Verse Simmonds ,Contemporary R&B
 Veto ,
 VHC ,
 VIA GRA ,
 Vic Damone ,Easy Listening/Vocal
 Vic Mensa ,Hip-Hop/Rap
 Vic Volare  The Volare... ,
 Vicente Archer ,
 Vicente Fern¡ndez ,World/International
 Vicente Fern¡ndez ,
 Vicentico ,Rock
 VICEVERSAH ,
 Vicky Sampson ,
 Vicky Torres ,
 Victor Manuelle ,World/International
 Victor MarcialVega ,
 Victor Willis ,
 Victor Wood ,
 Victor Young ,Soundtracks/Musicals
 Victoria Justice ,
 VictorV ,
 Vienna Radio Symphony Orchestra ,
 VietNam ,Alternative
 ViewtifulJoee ,Hip-Hop/Rap
 Vijay YesudasSwetha Mohan ,
 Vijaya Nirmala ,
 Village of Plana ,
 Village People ,Disco
 Vincius de Moraes ,World/International
 Vince Gill ,Country
 Vince Guaraldi ,Jazz
 Vince Neil ,Classic Rock
 Vince Wilcox ,
 Vincent Nilsson ,
 Vincent Tharpe ,
 Vincent Vega ,Hip-Hop/Rap
 Vindata ,Electronic
 Vinioci ,House
 Violadores del Verso ,Hip-Hop
 Violent Soho ,Grunge
 Violetta ,
 VIP ,
 Virgil Gonsalves ,Jazz
 Virgin Prunes ,Alternative
 Virginia Creeper ,
 Viro the Virus ,
 Virtual Connection ,
 Virtue ,R&B
 Vishal Khera ,
 Vision A.D. ,
 Vistoso Bosses ,
 Vitamin C ,Pop
 Vito Alvaro ,
 Viva ,
 Vivian Green ,R&B/Soul
 Vixen ,Rock
 Vman ,
 Vocal Sampling ,Latin
 Void Union ,
 Volbeat ,Rock
 Volume 10 ,Hip-Hop
 Volxsturm ,
 Von Arroyo ,
 Von Garcia ,
 Vonda Shepard ,R&B/Soul
 Vonnie Lopez ,
 Voodoo Einstein ,
 Voodoo Glow Skulls ,Rock
 VOTA ,
 Vox IV ,
 Vox One ,
 Vrane Kamene ,Alternative
 vsopilla ,Hip-Hop/Rap
 Vuyo Nova ,
 Vybes Cartel ,
 Vybes Kartel ,
 Vybz Kartel ,World/Reggae
 W.T.A. ,
 Waddie Mitchell ,Country
 Wade Bowen ,Country
 Wade Hayes ,Country
 Wagadu Gu ,
 Waiting On Trial ,
 Waka Flocka Flame ,Rap
 Wakefield ,Rock
 Wale ,Hip-Hop
 Walk Off The Earth ,Indie Rock
 WALK THE MOON ,Alternative
 Wallpaper. ,Pop
 Wally Fowler's Tennessee Valley Boys ,
 Walt Dickerson ,Jazz
 Walt Wilkins ,
 Walter Runge ,
 Walter Waiters ,Contemporary Blues
 Wanda Jackson ,Country
 Wanda Rogers ,
 Wanderer ,
 Wanderley Cardoso ,World/Reggae
 wangechi ,Hip-Hop/Rap
 Ward Davis ,
 Warner Mack ,Country
 Warpaint ,Indie Rock
 Warren G ,Hip-Hop/Rap
 Warrior Soul ,Classic Rock
 Washboard Leo Thomas ,
 Washboard Willie ,Blues/Folk
 Washed Out ,Electronic
 watch me ,
 Waterdeep ,Rock
 Waters ,
 Wavves ,Alternative
 Waylon Jennings ,Country
 Wayna Picchu ,
 Wayne Gillespie ,
 Wayne Hancock ,Country
 Wayne Haun ,Jazz
 Wayne Newton ,Easy Listening/Vocal
 Wayne Shorter ,Jazz
 Wayne Tate ,
 Wayne Williams ,
 Waza Trumpet Ensemble ,
 Wazimbo ,
 We Are The In Crowd ,Pop/Rock
 We Came As Romans ,Hard Rock
 We Still Remember the Future ,
 We The Committee ,
 We the Kings ,Alternative
 Webb Pierce ,Country
 Webbie ,Hip-Hop/Rap
 Wedding Songs ,
 Ween ,Rock
 Weezer ,Rock
 Weird Paul Petroskey ,
 Wendy  Lisa ,Alternative
 Wendy Fraser ,
 Wendy McDowell ,Rock
 Wendy Newcomer ,
 Wendy O. Williams ,Rock
 Wendy Watson Nelson ,
 Wendy Williams ,Rock
 Werner Mller ,
 Wes Cook band ,Country
 Wes Montgomery ,Jazz
 Wes Wells and the Steelers ,
 West Angeles Cogic Mass Choir  Congregation ,
 West India Company ,Rock
 Western Dance ,
 Westlife ,Pop
 Wet Wet Wet ,R&B
 WEZI ZAMBIA ,Singer/Songwriter
 Wham ,Pop
 What Do I Get? ,
 WheeZzy 'Tha Manic' ,Rap
 When the Music's Over ,
 Whimsical ,
 whip naenae ,
 Whiskey Howl ,
 Whiskey Myers ,Southern Rock
 Whistle Peak ,Indie Rock
 White House Burning ,
 White Rabbits ,Rock
 White Wolf ,
 Whitechapel ,Metal
 Whitecross ,Rock
 Whiteface ,Rock
 Whitehead Brothers ,
 Whiteout ,Hip-Hop/Rap
 Whitesnake ,Rock
 Whitey Kirst ,
 Whitey Morgan ,Country
 Whitney Duncan ,Country
 Whitney Houston ,Pop
 Whitney Morgan ,
 Who Is Sincere? ,Alternative Rap
 Whoopi Goldberg ,Comedy/Spoken Word
 WHYIT ,Rap
 Wicked Tinkers ,
 Wicked Willy ,
 Widespread Panic ,Rock
 Wil Tabares ,
 Wilberforce University Choir ,
 Wilbur Wilde ,
 Wilburn and Wilburn ,Alternative Country
 Wilco ,Rock
 Wild Adriatic ,
 Wild Beasts ,Alternative
 Wild Flag ,
 Wilderness Survival ,
 Wilf Carter ,Country
 Will Ardell ,
 Will Downing ,R&B/Soul
 Will Ferrell ,
 Will Garrett ,Country
 Will Gatz ,Hip-Hop/Rap
 Will Geer ,
 Will Hoge ,Country
 Will Smith ,Hip-Hop/Rap
 Will 'The Wiz' Lemay ,
 Will to Power ,Adult Contemporary
 Will Young ,Pop
 Will.I.Am ,Pop
 Willa Ford ,Pop
 Willem Nijholt ,
 William Elliott Whitmore ,Blues/Folk
 William Fitzsimmons ,Contemporary Folk
 William Henderson ,
 William Hurlstone ,
 William Leal ,
 William Michael Morgan ,Country
 William Thompson Funk Experiment ,
 Willie Banks  The Messengers ,Inspirational
 Willie Barcena ,
 Willie Clayton ,Soul
 Willie Crespo ,
 Willie DE ,Indie Rock
 Willie Hutch ,R&B/Soul
 Willie Jones ,Country
 Willie Kent ,Blues/Folk
 Willie Nelson ,Country
 Willie Nelson and Merle Haggard ,
 Willie Rogers ,
 Willie Samples ,
 Willow Smith ,R&B
 Wilma Reading ,
 Wilshire ,Pop
 Wilson Aronilth ,
 Wilson Phillips ,Pop
 Wim Mertens ,Easy Listening/Vocal
 Winston Slade ,
 Winston Soso ,
 Wirrinyga Band ,
 Wise Guys ,Rock
 WishTheVoice ,Electronica
 Wisin Y Yandel ,Latin
 Witco Desperadoes ,
 Within Temptation ,Alternative
 Wiz Khalifa ,Hip-Hop/Rap
 wizdom Phoenix ,R&B/Soul
" Woe, Is Me ",Rock
 Wojciech Kilar ,Soundtracks/Musicals
 Wolfgang Meinking ,
 Wolfgang Muermann ,
 Wolfgang Petry ,Pop
 Wolfgang Plagge ,
 Wolfmother ,Rock
 Wombats ,Alternative
 Women of Faith ,
 Women of Praise ,
 Wonder Girls ,Pop
 Woodlawn ,
 Woody Bradshaw ,
 Woody Herman ,Jazz
 Woody James ,
 Woody Wright ,
 Wooten Brothers ,
 WorlAGirl ,
 World Famous Johnsons ,Rock
 World Party ,Alternative
 World Premiere ,
 Wreckless Eric ,Alternative
 WreckxNEffect ,Hip-Hop/Rap
 Writing on the Wall ,Rock
 WuTang Clan ,Hip-Hop
 Wuthering Heights ,Alternative
 wwwww sade com. ,
 Wyatt Waters ,
 Wyclef Jean ,J-Pop
 Wynn Stewart ,Country
 Wynonna ,Country
 X Ambassadors ,Alternative
 X JAPAN ,World/Reggae
 Xae Maximum ,IDM/Experimental
 Xander Demos ,Metal
 Xavier Barnet ,
 Xavier Rudd ,Rock
 Xaxy ,
 XmafaX ,Metal
 Xn. ,
 XRated ,
 Xscape ,R&B/Soul
 Xuxa ,Latin
 XXAL ,Dirty South
 XXX ,
 XXX Car Ride ,
 Xxx Hip Hop ,
 Ya Boi B ,Hip-Hop
 Ya Kid K ,Hip-Hop/Rap
 Yaa Pono ,
 YAC ,Rap
 Yandel ,World/Reggae
 Yanick Etienne ,
 Yankee Ingenuity ,
 Yanni ,Pop
 yasmeen williams ,Gospel
 Yass ,
 Yaz ,Alternative
 Yazoo ,
 YBM ,
 Yeah Yeah Yeahs ,Alternative
 Years  Years ,Rock
 YelaWolf ,Hip-Hop
 Yella Boy ,
 Yellow Mellow ,
 Yellowcard ,Alternative
 Yelo Molo ,
 Yemi Alade ,Afro-Beat
 Yerevan Chamber Choir ,
 Yes ,Rock
 Yesudas ,World/Reggae
 YG ,Hip-Hop
 Yggdrasil ,
 Ying Yang Twins ,Hip-Hop/Rap
 Yiruma ,World/Reggae
 Ylvis ,Goth Rock
 Yngwie Malmsteen ,Rock
 YNWM ,
 Yo Gotti ,Hip-Hop/Rap
 Yo Yo Honey Singh ,Old School Rap
 Yodeling Slim Clark ,Country
 Yoga ,
 Yohann Mills ,Dance
 Yoko Nagayama ,
 Yoko Obata ,
 Yoko Ono ,Alternative
 Yolanda Adams ,R&B/Soul
 Yolanda Garza ,
 Yonder Mountain String Band ,Country
 Yondo Sister ,
 YONDON ,Hip-Hop/Rap
 YonnieMcfly ,Hip-Hop/Rap
 Yordano ,Latin
 Yortoise ,
 You Me At Six ,Rock
 Young Buck ,Hip-Hop/Rap
 Young Chizz ,Hip-Hop
 Young Dro ,Hip-Hop
 Young Fresh Da Don ,Hip-Hop/Rap
 Young Gem ,Hip-Hop/Rap
 Young Jeezy ,Hip-Hop/Rap
 Young MC ,Hip-Hop/Rap
 Young Money ,Hip-Hop
 Young Nick ,
 Young Pappy ,
 Young Pyrex Martinez ,Hip-Hop/Rap
 Young Rebel Set ,Rock
 Young Roddy ,
 Young Spook ,
 Young Swift ,
 Young The Giant ,Indie Rock
 Young Thug ,Hip-Hop
 Young Thugg ,
 Young Thugz ,
 Young Trigger ,
 Young Von ,Hip-Hop/Rap
 Young Zane ,
 Youngmillz ,Gangsta Rap
 Youngblood  The New Gospel Seekers ,
 Youngblood Hawke ,Indie Rock
 YoungGoldie ,Hip-Hop/Rap
 Youssou N'Dour ,World/International
 Youth Group ,Rock
 Yovie  Nuno ,World/Reggae
 YoYo ,Hip-Hop/Rap
 YoYo Ma ,Pop
 ytut ,Hip-Hop/Rap
 Yuhki Kuramoto ,
 Yuko Mikasa ,
 Yuksek ,Rock
 Yul Brynner ,Soundtracks/Musicals
 Yuna ,Vocal Pop
 Yung Fresh aka yung bozz ,Hip-Hop
 Yung Petro ,
 Yung Redd ,
 Yung Saintz ,Christian Rap
 Yuri ,Latin
 Yusuf Azad Qawwal ,
 Yutaka Yokokura ,
 Yuvan Shankar Raja ,
 Yves Henry ,
 Zac Brown Band ,Country
 Zac Efron ,Hip-Hop/Rap
 Zac Hacker ,
 Zach Williams and The Reformation ,
 Zach Zunis ,
 Zack Knight ,Contemporary R&B
 ZAD ,House
 Zahara ,
 Zahara Music ,
 Zaire 2 ,
 Zakk Wylde ,Rock
 Zane Lewis ,Outlaw Country
 Zane Williams ,Country
 Zara ,
 Zara Larsson ,
 Zden?k Fibich ,
 Zebrahead ,Punk
 Zebras In Public ,Pop/Rock
 Zed ,
 Zedd ,Electronic
 Zee Avi ,Alternative
 Zee Zee ,
 Zeeteah Massiah ,Vocal
 Zeke Clements ,Country
 Zelly Machiavelli ,
 Zelma Davis ,
 Zemphira Barseghian ,
 Zendaya ,Rock
 ZeneOvi ,
 Zeno Tornado ,
 Zepol Akordeonistow Tadeusza Wesolowskiego ,
 Zero ,
 Zero 7 ,Electronic
 Zeroleen ,
 Ziggy Byfield ,
 Ziggy Marley ,Reggae
 Zion T ,
 Zion Train ,Electronic/Dance
 Zip K ,
 Zizi Kongo ,
 Zo Avril ,Blues/Folk
 Zoe  Constie Brown ,
 Zoe Nova ,
 Zoe Speaks ,
 Zoe Spencer ,
 ZOEgirl ,Inspirational
 Zona Jones ,
 Zonke ,
 Zonke Dikana ,
 Zooey Deschanel ,
 Zoogz Rift ,Rock
 ZRo ,Hip-Hop
 Zubin Garg ,
 Zulmaely ,
 Zulya Kamalova ,World/Reggae
 Zut ,
 ZZ Top ,Rock
 ZZ Ward ,Alternative
